ParcelID,ParcelType,siteaddres,GIS_Area,yearbuilt,decadebuilt
2181 2 50    0001,Parcel,50 FOXRIDGE ROAD,0.221178488287,1950,1950
0971 2 18    0001,Parcel,18 CHAMBERLIN DRIVE,0.152968790108,1950,1950
1361 1 38    0001,Parcel,38 CROSSHILL ROAD,0.141271795507,1940,1940
4701 2 24    0001,Parcel,24 ROYAL OAK DRIVE,0.435534325919,1956,1950
0741 1 17    0001,Parcel,17 BROOKMOOR ROAD,0.315365609219,1951,1950
0361 1 107   0001,Parcel,107 BENTWOOD ROAD,0.220800684157,1939,1930
4841 2 44    0001,Parcel,44 SELDEN HILL DRIVE,0.29290679112,1958,1950
0971 1 21    0001,Parcel,21 CHAMBERLIN DRIVE,0.140383405208,1950,1950
4701 2 28    0001,Parcel,28 ROYAL OAK DRIVE,0.435225887597,1956,1950
1621 2 14    0001,Parcel,14 DWIGHT ROAD,0.186008332083,1951,1950
1801 1 17    0001,Parcel,17 EXETER AVENUE,0.183969828367,1956,1950
4701 2 30    0001,Parcel,30 ROYAL OAK DRIVE,0.510230206259,1956,1950
2181 1 49    0001,Parcel,49 FOXRIDGE ROAD,0.250402168767,1950,1950
1511 2 14    0001,Parcel,14 DERMONT LANE,0.239114369785,1951,1950
1801 1 23    0001,Parcel,23 EXETER AVENUE,0.186163523286,1959,1950
4601 2 234   0001,Parcel,234 RIDGEWOOD ROAD,0.249668668251,1940,1940
0971 1 19    0001,Parcel,19 CHAMBERLIN DRIVE,0.13808855422,1950,1950
1801 1 27    0001,Parcel,27 EXETER AVENUE,0.209210240837,1950,1950
0741 2 12    0001,Parcel,12 BROOKMOOR ROAD,0.312279565337,1951,1950
1511 2 8     0001,Parcel,8 DERMONT LANE,0.163469518774,1951,1950
0741 1 15    0001,Parcel,15 BROOKMOOR ROAD,0.310800468139,1953,1950
1801 1 31    0001,Parcel,31 EXETER AVENUE,0.208029276893,1949,1940
1511 2 6     0001,Parcel,6 DERMONT LANE,0.15106694243,1951,1950
2181 2 54    0001,Parcel,54 FOXRIDGE ROAD,0.236744538968,1951,1950
0311 1 129   0001,Parcel,129 BEECHWOOD ROAD,0.272177695453,1959,1950
3776 2 586   0001,Parcel,586 NEW PARK AVENUE,0.702394686153,1950,1950
5096 2 872   0001,Parcel,872 SOUTH QUAKER LANE,0.228856786887,1928,1920
0381 2 76    0001,Parcel,76 BERKSHIRE ROAD,0.280345275073,1950,1950
6111 1 251   0001,Parcel,251 WESTPOINT TERRACE,0.344498288071,1951,1950
0311 1 135   0001,Parcel,135 BEECHWOOD ROAD,0.271753944568,1959,1950
6111 1 255   0001,Parcel,255 WESTPOINT TERRACE,0.298625509662,1949,1940
0311 1 143   0001,Parcel,143 BEECHWOOD ROAD,0.271332081924,1959,1950
4601 2 314   0001,Parcel,314 RIDGEWOOD ROAD,0.203615485005,1939,1930
0381 1 75    0001,Parcel,75 BERKSHIRE ROAD,0.217353882221,1956,1950
6111 1 261   0001,Parcel,261 WESTPOINT TERRACE,0.298683188874,1950,1950
5731 2 106   0001,Parcel,106 VANDERBILT AVENUE,0.203176014961,1921,1920
0311 1 149   0001,Parcel,149 BEECHWOOD ROAD,0.270907474012,1959,1950
6111 1 267   0001,Parcel,267 WESTPOINT TERRACE,0.298740261379,1949,1940
0311 1 155   0001,Parcel,155 BEECHWOOD ROAD,0.270484800976,1958,1950
0381 2 70    0001,Parcel,70 BERKSHIRE ROAD,0.317480351708,1955,1950
6111 1 273   0001,Parcel,273 WESTPOINT TERRACE,0.3198766547,1952,1950
1221 2 112   0001,Parcel,112 CORTLAND CIRCLE,0.425775669745,1943,1940
4601 2 316   0001,Parcel,316 RIDGEWOOD ROAD,0.223895928256,1941,1940
3776 2 590   0001,Parcel,590 NEW PARK AVENUE,0.415181153508,1957,1950
0311 1 161   0001,Parcel,161 BEECHWOOD ROAD,0.270041227648,1958,1950
1231 1 19    0001,Parcel,19 CORTLAND STREET,0.182413843477,1938,1930
3601 2 18    0001,Parcel,18 MILDRED ROAD,0.244356526513,1964,1960
4601 2 338   0001,Parcel,338 RIDGEWOOD ROAD,0.201361969635,1941,1940
5791 2 32    0001,Parcel,32 VINE HILL ROAD,0.115954251988,1942,1940
3601 2 20    0001,Parcel,20 MILDRED ROAD,0.221108021206,1967,1960
0311 1 313   0001,Parcel,313 BEECHWOOD ROAD,0.31189884644,1950,1950
4901 1 41    0001,Parcel,41 SHADOW LANE,0.207197306625,1958,1950
3601 2 22    0001,Parcel,22 MILDRED ROAD,0.194363773187,1967,1960
3771 2 1162  0001,Parcel,1162 NEW BRITAIN AVENUE,0.219809372607,1923,1920
1231 1 15    0001,Parcel,15 CORTLAND STREET,0.182679468848,1928,1920
4901 1 39    0001,Parcel,39 SHADOW LANE,0.225047247544,1960,1960
5791 2 26    0001,Parcel,26 VINE HILL ROAD,0.13924042062,1943,1940
0311 1 325   0001,Parcel,325 BEECHWOOD ROAD,0.310010857958,1955,1950
3771 1 1003  0001,Parcel,1003 NEW BRITAIN AVENUE,0.195298169469,1964,1960
0861 2 52    0001,Parcel,52 CAMBRIDGE STREET,0.206240800728,1926,1920
3771 1 1009  0001,Parcel,1009 NEW BRITAIN AVENUE,0.528531855984,1977,1970
2781 1 39    0001,Parcel,39 HOLLYWOOD AVENUE,0.126841188658,1954,1950
0001 2 34    0001,Parcel,34 ABBOTSFORD AVENUE,0.126841597637,1926,1920
1941 2 30    0001,Parcel,30 FEDERAL STREET,0.157289974169,1951,1950
0861 1 61    0001,Parcel,61 CAMBRIDGE STREET,0.204343244336,1927,1920
0001 1 33    0001,Parcel,33 ABBOTSFORD AVENUE,0.128064113485,1916,1910
3091 2 24    0001,Parcel,24 KNOLLWOOD ROAD,0.209464514515,1942,1940
6291 1 45    0001,Parcel,45 WOODLAWN STREET,0.20624126548,1928,1920
4451 1 29    0001,Parcel,29 RANDAL AVENUE,0.188301894018,1962,1960
3551 2 32    0001,Parcel,32 MERILINE AVENUE,0.096422332314,1953,1950
3551 1 31    0001,Parcel,31 MERILINE AVENUE,0.0964229777389,1963,1960
0861 2 56    0001,Parcel,56 CAMBRIDGE STREET,0.20624071367,1929,1920
2781 1 43    0001,Parcel,43 HOLLYWOOD AVENUE,0.126841015657,1953,1950
3801 2 70    0001,Parcel,70 NEWINGTON ROAD,0.206350744707,1926,1920
0001 2 38    0001,Parcel,38 ABBOTSFORD AVENUE,0.126841391998,1926,1920
0001 1 37    0001,Parcel,37 ABBOTSFORD AVENUE,0.128162440679,1916,1910
6291 1 49    0001,Parcel,49 WOODLAWN STREET,0.206241352533,1932,1930
2081 1 33    0001,Parcel,33 FLORENCE STREET,0.288433149544,1950,1950
2081 1 39    0001,Parcel,39 FLORENCE STREET,0.31218035083,1961,1960
4451 1 31    0001,Parcel,31 RANDAL AVENUE,0.182891720432,1964,1960
3091 2 26    0001,Parcel,26 KNOLLWOOD ROAD,0.417353779901,1941,1940
0861 2 60    0001,Parcel,60 CAMBRIDGE STREET,0.247488914755,1927,1920
3551 2 36    0001,Parcel,36 MERILINE AVENUE,0.144633849802,1915,1910
0691 1 25    0001,Parcel,25 BRIGHTWOOD LANE,0.188561966855,1952,1950
5791 1 29    0001,Parcel,29 VINE HILL ROAD,0.263937917818,1943,1940
5791 1 25    0001,Parcel,25 VINE HILL ROAD,0.249739719688,1943,1940
0691 1 27    0001,Parcel,27 BRIGHTWOOD LANE,0.175489453794,1950,1950
0691 1 35    0001,Parcel,35 BRIGHTWOOD LANE,0.221906549816,1950,1950
0691 1 21    0001,Parcel,21 BRIGHTWOOD LANE,0.198875580676,1950,1950
3201 2 6     0001,Parcel,6 LEWIS LANE,0.165297596239,1952,1950
5095 2 548   0001,Parcel,548 SOUTH MAIN STREET,0.207559909503,1948,1940
5095 1 549   0001,Parcel,549 SOUTH MAIN STREET,0.285310959513,1959,1950
0641 2 10    0001,Parcel,10 BRIAN ROAD,0.166756339916,1953,1950
3201 1 5     0001,Parcel,5 LEWIS LANE,0.162202088096,1952,1950
5101 1 155   0001,Parcel,155 SOUTH STREET,0.803737900248,1947,1940
1461 1 91    0001,Parcel,91 DAVENPORT ROAD,0.338336794096,1960,1960
3801 2 222   0001,Parcel,222 NEWINGTON ROAD,0.421293457241,1898,1850
3371 2 12    0001,Parcel,12 MADSEN ROAD,0.238898260742,1953,1950
3091 2 94    0001,Parcel,94 KNOLLWOOD ROAD,0.242400273026,1951,1950
6281 2 82    0001,Parcel,82 WOLCOTT ROAD,0.30949273749,1960,1960
0641 1 9     0001,Parcel,9 BRIAN ROAD,0.165689497257,1959,1950
5091 1 207   0001,Parcel,207 SOMERSET STREET,0.357584791001,1955,1950
0821 1 19    0001,Parcel,19 BURNHAM DRIVE,0.239313425959,1959,1950
0821 2 50    0001,Parcel,50 BURNHAM DRIVE,0.243816583309,1962,1960
4451 1 129   0001,Parcel,129 RANDAL AVENUE,0.142300872713,1952,1950
1941 2 132   0001,Parcel,132 FEDERAL STREET,0.165283439041,1951,1950
1031 1 5     0001,Parcel,5 CHESTNUT LANE,0.361509184734,1954,1950
2821 1 37    0001,Parcel,37 HUCKLEBERRY LANE,0.330956272981,1960,1960
5571 2 28    0001,Parcel,28 TIMOTHY DRIVE,0.273068606447,1954,1950
4451 1 101   0001,Parcel,101 RANDAL AVENUE,0.210790655239,1953,1950
0641 1 11    0001,Parcel,11 BRIAN ROAD,0.165674763587,1952,1950
4521 2 34    0001,Parcel,34 REGENCY DRIVE,0.207919206463,1956,1950
3091 2 98    0001,Parcel,98 KNOLLWOOD ROAD,0.234024236468,1951,1950
2781 1 185   0001,Parcel,185 HOLLYWOOD AVENUE,0.13445217427,1951,1950
3461 2 122   0001,Parcel,122 MARION AVENUE,0.134451999643,1953,1950
3201 2 12    0001,Parcel,12 LEWIS LANE,0.165296760329,1952,1950
1941 1 101   0001,Parcel,101 FEDERAL STREET,0.189448934125,1951,1950
3371 1 15    0001,Parcel,15 MADSEN ROAD,0.185548855074,1953,1950
0821 1 23    0001,Parcel,23 BURNHAM DRIVE,0.249310606608,1959,1950
5095 2 554   0001,Parcel,554 SOUTH MAIN STREET,0.189921022872,1947,1940
5321 1 7     0001,Parcel,7 STORY DRIVE,0.206883095934,1957,1950
5321 1 9     0001,Parcel,9 STORY DRIVE,0.206810214925,1954,1950
4771 2 66    0001,Parcel,66 ST AUGUSTINE STREET,0.200227986375,1946,1940
1011 2 28    0001,Parcel,28 CHELTON AVENUE,0.344366170859,2004,2000
2401 1 27    0001,Parcel,27 GRASSMERE AVENUE,0.17218297944,0,na
2401 1 35    0001,Parcel,35 GRASSMERE AVENUE,0.172356572955,0,na
2401 1 29    0001,Parcel,29 GRASSMERE AVENUE,0.172179201325,1956,1950
1971 1 21    0001,Parcel,21 FENWOOD AVENUE,0.15840873509,1953,1950
1971 1 11    0001,Parcel,11 FENWOOD AVENUE,0.174737558097,1961,1960
0061 2 14    0001,Parcel,14 ALMEDA AVENUE,0.172182837473,1941,1940
0061 2 18    0001,Parcel,18 ALMEDA AVENUE,0.172150105842,1938,1930
0061 2 22    0001,Parcel,22 ALMEDA AVENUE,0.160992630933,1929,1920
1971 1 39    0001,Parcel,39 FENWOOD AVENUE,0.306297570525,1987,1980
1971 1 35    0001,Parcel,35 FENWOOD AVENUE,0.158149360136,2017,2010
5461 1 181   0001,Parcel,181 TALCOTT ROAD,0.167927710442,1978,1970
1741 2 42    0001,Parcel,42 ELMHURST CIRCLE,0.138353647804,1943,1940
1741 2 48    0001,Parcel,48 ELMHURST CIRCLE,0.149300606097,1943,1940
1751 2 96    0001,Parcel,96 ELMHURST STREET,0.234139604677,1943,1940
0911 2 16    0001,Parcel,16 CAROL ROAD,0.230982197813,1950,1950
0971 1 9     0001,Parcel,9 CHAMBERLIN DRIVE,0.137858571095,1950,1950
1361 2 25    0001,Parcel,25 CROSSHILL ROAD,0.163626768734,1940,1940
3496 2 6     0001,Parcel,6 MEADOW FARMS ROAD,0.411835133683,1950,1950
4701 1 29    0001,Parcel,29 ROYAL OAK DRIVE,0.453580916315,1956,1950
5641 2 276   0001,Parcel,276 TROUT BROOK DRIVE,0.178379742803,1952,1950
4701 1 37    0001,Parcel,37 ROYAL OAK DRIVE,0.492068700723,1957,1950
2181 1 59    0001,Parcel,59 FOXRIDGE ROAD,0.375796335409,1959,1950
1751 2 126   0001,Parcel,126 ELMHURST STREET,0.265450073742,1943,1940
5096 1 749   0001,Parcel,749 SOUTH QUAKER LANE,0.169918130363,1941,1940
1181 2 28    0001,Parcel,28 CONARD DRIVE,0.287415379772,1962,1960
1751 2 134   0001,Parcel,134 ELMHURST STREET,0.192049228948,1945,1940
5641 2 254   0001,Parcel,254 TROUT BROOK DRIVE,0.179719293454,1951,1950
1181 2 30    0001,Parcel,30 CONARD DRIVE,0.258653998273,1962,1960
3421 2 34    0001,Parcel,34 MANCHESTER CIRCLE,0.137745417912,1951,1950
2411 2 18    0001,Parcel,18 GREENACRES AVENUE,0.177221380806,1941,1940
4811 2 30    0001,Parcel,30 SANDHURST DRIVE,0.211150065644,1955,1950
5096 1 753   0001,Parcel,753 SOUTH QUAKER LANE,0.163386515623,1941,1940
4151 2 8     0001,Parcel,8 PARKVIEW ROAD,0.172182854428,1942,1940
1181 2 34    0001,Parcel,34 CONARD DRIVE,0.247743555133,1962,1960
2181 2 82    0001,Parcel,82 FOXRIDGE ROAD,0.239595248924,1956,1950
0511 2 6     0001,Parcel,6 BOSWELL ROAD,0.213865697793,1940,1940
5641 2 250   0001,Parcel,250 TROUT BROOK DRIVE,0.182887216866,1951,1950
4451 1 51    0001,Parcel,51 RANDAL AVENUE,0.196432687956,1950,1950
6291 2 88    0001,Parcel,88 WOODLAWN STREET,0.172183045432,1930,1930
5091 2 120   0001,Parcel,120 SOMERSET STREET,0.204397513734,1931,1930
5091 1 119   0001,Parcel,119 SOMERSET STREET,0.206618682551,1941,1940
1151 2 116   0001,Parcel,116 COLONIAL STREET,0.212352214314,1947,1940
1461 1 47    0001,Parcel,47 DAVENPORT ROAD,0.282458290351,1958,1950
1151 1 115   0001,Parcel,115 COLONIAL STREET,0.189449364469,2002,2000
3751 2 10    0001,Parcel,10 MOZART STREET,0.112310753069,1939,1930
4391 1 95    0001,Parcel,95 PROSPECT AVENUE,0.116686565053,1926,1920
4391 1 93    0001,Parcel,93 PROSPECT AVENUE,0.116157198127,1900,1900
4391 1 89    0001,Parcel,89 PROSPECT AVENUE,0.112888595614,1922,1920
4391 1 85    0001,Parcel,85 PROSPECT AVENUE,0.106691389146,1919,1910
3751 2 96    0001,Parcel,96 MOZART STREET,0.402541199006,0,na
3751 2 36    0001,Parcel,36 MOZART STREET,0.228627602413,1951,1950
6101 1 53    0001,Parcel,53 WESTPHAL STREET,0.169066405022,1953,1950
6101 1 71    0001,Parcel,71 WESTPHAL STREET,0.456090518498,1968,1960
2401 1 75    0001,Parcel,75 GRASSMERE AVENUE,0.172247888064,1961,1960
2401 1 67    0001,Parcel,67 GRASSMERE AVENUE,0.860915565422,1951,1950
1011 1 31    0001,Parcel,31 CHELTON AVENUE,0.171944387928,0,na
3776 2 550   0001,Parcel,,0.228777793456,0,na
1791 2 48    0001,Parcel,,0.0151329965184,0,na
3751 2 80    0001,Parcel,,0.112457383495,0,na
4511 2 138   0001,Parcel,138 REED AVENUE,0.424339539156,1998,1990
0701 2 38    0001,Parcel,38 BRIXTON STREET,0.545752396269,1971,1970
0701 2 34    0001,Parcel,34 BRIXTON STREET,0.741669740179,0,na
3961 2 600   0001,Parcel,600 OAKWOOD AVENUE,1.20036749804,1940,1940
1411 1 81    0001,Parcel,81 CUSTER STREET,0.449390571516,1954,1950
1411 1 87    0001,Parcel,87 CUSTER STREET,0.198628565483,1954,1950
0711 2 26    0001,Parcel,26 BROOK STREET,1.30692428082,1947,1940
5791 2 90    0001,Parcel,90 VINE HILL ROAD,0.186104810935,1943,1940
3838 2 86    0001,Parcel,86 NORTH QUAKER LANE,0.165326141318,1941,1940
3838 2 82    0001,Parcel,82 NORTH QUAKER LANE,0.154127712358,1941,1940
3838 2 68    0002,Parcel,68 NORTH QUAKER LANE,0.14980307194,1942,1940
2191 2 4     0001,Parcel,4 FREDERICK ROAD,0.16340213549,1942,1940
2511 2 124   0001,Parcel,124 GROVE STREET,0.186076585518,1939,1930
2511 2 128   0001,Parcel,128 GROVE STREET,0.170586615928,1940,1940
2511 2 134   0001,Parcel,134 GROVE STREET,0.199892487257,1942,1940
3801 1 125   0001,Parcel,125 NEWINGTON ROAD,0.189398139786,1924,1920
2511 2 138   0001,Parcel,138 GROVE STREET,0.195554391108,1949,1940
3801 1 129   0001,Parcel,129 NEWINGTON ROAD,0.220661040663,1913,1910
3801 1 135   0001,Parcel,135 NEWINGTON ROAD,0.220197779499,1957,1950
2511 2 142   0001,Parcel,142 GROVE STREET,0.198587441817,1948,1940
3776 1 647   0001,Parcel,647 NEW PARK AVENUE,0.340670978763,1910,1910
4351 1 21    0001,Parcel,21 PRESCOTT STREET,0.496436493655,1961,1960
4771 1 25    0001,Parcel,25 ST AUGUSTINE STREET,0.270422411235,1941,1940
1681 2 26    0001,Parcel,26 EDGEMERE AVENUE,0.170918477358,1947,1940
1681 2 14    0001,Parcel,14 EDGEMERE AVENUE,0.11505599344,1949,1940
4511 2 154   0001,Parcel,154 REED AVENUE,0.903769622726,1940,1940
3781 1 251B  0001,Parcel,251 NEWFIELD AVENUE,2.05559659819,1963,1960
1521 1 165   0001,Parcel,165 DEXTER AVENUE,2.84511664409,0,na
3961 2 764   0001,Parcel,764 OAKWOOD AVENUE,0.420595955194,0,na
1521 1 187   0001,Parcel,187 DEXTER AVENUE,0.608220031124,0,na
3961 2 784   0001,Parcel,784 OAKWOOD AVENUE,0.103049938881,0,na
1521 1 183   0001,Parcel,183 DEXTER AVENUE,0.711090204611,1956,1950
1181 2 40    0001,Parcel,40 CONARD DRIVE,0.242102955653,1962,1960
0416 1 21    0001,Parcel,21 BIRCH HILL DRIVE,0.420717550055,1955,1950
4811 2 22    0001,Parcel,22 SANDHURST DRIVE,0.204887309237,1954,1950
4151 2 16    0001,Parcel,16 PARKVIEW ROAD,0.172183121772,1942,1940
0416 1 25    0001,Parcel,25 BIRCH HILL DRIVE,0.41448365149,1970,1970
1181 2 44    0001,Parcel,44 CONARD DRIVE,0.243436055937,1962,1960
1751 1 115   0001,Parcel,115 ELMHURST STREET,0.166070246381,1943,1940
0416 1 29    0001,Parcel,29 BIRCH HILL DRIVE,0.413646178288,1955,1950
2181 2 86    0001,Parcel,86 FOXRIDGE ROAD,0.234573914005,1956,1950
4811 2 20    0001,Parcel,20 SANDHURST DRIVE,0.258023745472,1954,1950
0416 1 31    0001,Parcel,31 BIRCH HILL DRIVE,0.418737931749,1957,1950
1751 1 119   0001,Parcel,119 ELMHURST STREET,0.143319096407,1943,1940
4601 2 260   0001,Parcel,260 RIDGEWOOD ROAD,0.356732149003,1942,1940
1181 2 48    0001,Parcel,48 CONARD DRIVE,0.24192536762,1962,1960
1751 1 125   0001,Parcel,125 ELMHURST STREET,0.183193943118,1943,1940
5691 2 286   0001,Parcel,286 TUNXIS ROAD,1.10197074835,1948,1940
5095 1 353   0001,Parcel,353 SOUTH MAIN STREET,0.27545449732,1973,1970
3421 1 47    0001,Parcel,47 MANCHESTER CIRCLE,0.157062235234,1951,1950
5691 2 274   0001,Parcel,274 TUNXIS ROAD,0.344871885176,1968,1960
2181 2 90    0001,Parcel,90 FOXRIDGE ROAD,0.233532272379,1957,1950
1181 2 10    0001,Parcel,10 CONARD DRIVE,0.29529164335,1973,1970
4811 1 25    0001,Parcel,25 SANDHURST DRIVE,0.243242966171,1955,1950
4811 2 18    0001,Parcel,18 SANDHURST DRIVE,0.22899553059,1954,1950
0511 1 39    0001,Parcel,39 BOSWELL ROAD,0.143532328745,1940,1940
4601 2 264   0001,Parcel,264 RIDGEWOOD ROAD,0.386254364186,1951,1950
0511 1 37    0001,Parcel,37 BOSWELL ROAD,0.142097718134,1940,1940
4151 1 19    0001,Parcel,19 PARKVIEW ROAD,0.257808196544,1954,1950
3421 2 54    0001,Parcel,54 MANCHESTER CIRCLE,0.302068174239,1951,1950
1181 1 47    0001,Parcel,47 CONARD DRIVE,0.241061068726,1962,1960
5095 1 361   0001,Parcel,361 SOUTH MAIN STREET,0.239228189829,1951,1950
1751 1 161   0001,Parcel,161 ELMHURST STREET,0.145395963336,1967,1960
5095 2 362   0001,Parcel,362 SOUTH MAIN STREET,0.211574820686,1941,1940
1501 1 27    0001,Parcel,27 DEER RUN DRIVE,0.440030416135,1964,1960
2461 2 14    0001,Parcel,14 GREENSVIEW DRIVE,0.242877443676,1953,1950
3021 2 18    0001,Parcel,18 KIMBERLY ROAD,0.24106072531,1960,1960
3021 2 14    0001,Parcel,14 KIMBERLY ROAD,0.24106072531,1962,1960
6111 2 16    0001,Parcel,16 WESTPOINT TERRACE,0.293604730012,1935,1930
5095 1 363   0001,Parcel,363 SOUTH MAIN STREET,0.242801213971,1924,1920
1751 2 76    0001,Parcel,76 ELMHURST STREET,0.186112297445,1943,1940
6111 2 20    0001,Parcel,20 WESTPOINT TERRACE,0.269695823263,1933,1930
3021 2 10    0001,Parcel,10 KIMBERLY ROAD,0.241061166793,1960,1960
5461 2 174   0001,Parcel,174 TALCOTT ROAD,0.205812904271,1942,1940
2461 1 29    0001,Parcel,29 GREENSVIEW DRIVE,0.223316874725,1957,1950
5461 2 168   0001,Parcel,168 TALCOTT ROAD,0.204220842874,1943,1940
5461 2 164   0001,Parcel,164 TALCOTT ROAD,0.202516137747,1942,1940
3021 1 25    0001,Parcel,25 KIMBERLY ROAD,0.26447159528,1962,1960
5096 1 789   0001,Parcel,789 SOUTH QUAKER LANE,0.26006944221,1941,1940
5461 2 160   0001,Parcel,160 TALCOTT ROAD,0.195001517949,1943,1940
5461 2 156   0001,Parcel,156 TALCOTT ROAD,0.204344566682,1947,1940
5461 2 152   0001,Parcel,152 TALCOTT ROAD,0.194254200873,1950,1950
6111 2 26    0001,Parcel,26 WESTPOINT TERRACE,0.268408743274,1936,1930
5461 2 148   0001,Parcel,148 TALCOTT ROAD,0.20876841913,1949,1940
5461 2 144   0001,Parcel,144 TALCOTT ROAD,0.185805725567,1949,1940
5461 2 140   0001,Parcel,140 TALCOTT ROAD,0.213499990306,1943,1940
5461 2 136   0001,Parcel,136 TALCOTT ROAD,0.201452721699,1948,1940
5461 2 132   0001,Parcel,132 TALCOTT ROAD,0.203030026522,1948,1940
5461 2 128   0001,Parcel,128 TALCOTT ROAD,0.248817727671,1949,1940
3021 2 6     0001,Parcel,6 KIMBERLY ROAD,0.241061358751,1962,1960
6111 2 34    0001,Parcel,34 WESTPOINT TERRACE,0.267121883675,1926,1920
1751 2 68    0001,Parcel,68 ELMHURST STREET,0.29263618689,1943,1940
3021 2 2     0001,Parcel,2 KIMBERLY ROAD,0.246445521716,1959,1950
6111 2 36    0001,Parcel,36 WESTPOINT TERRACE,0.265812110245,1962,1960
6111 2 6     0001,Parcel,6 WESTPOINT TERRACE,0.259551212387,1927,1920
2461 1 23    0001,Parcel,23 GREENSVIEW DRIVE,0.221096005348,1956,1950
6111 2 40    0001,Parcel,40 WESTPOINT TERRACE,0.264546093519,1960,1960
3021 1 21    0001,Parcel,21 KIMBERLY ROAD,0.200964090482,1962,1960
5096 1 793   0001,Parcel,793 SOUTH QUAKER LANE,0.265799145586,1941,1940
2461 1 19    0001,Parcel,19 GREENSVIEW DRIVE,0.220825781622,1955,1950
3491 2 172   0001,Parcel,172 MAYFLOWER STREET,0.229099389674,1942,1940
6111 2 46    0001,Parcel,46 WESTPOINT TERRACE,0.263227750774,1924,1920
5095 2 370   0001,Parcel,370 SOUTH MAIN STREET,0.306243088804,1962,1960
3021 1 19    0001,Parcel,19 KIMBERLY ROAD,0.184800189992,1964,1960
2461 1 15    0001,Parcel,15 GREENSVIEW DRIVE,0.221084170046,1955,1950
3021 1 17    0001,Parcel,17 KIMBERLY ROAD,0.184841985605,1960,1960
1751 1 53    0001,Parcel,53 ELMHURST STREET,0.197185412257,1943,1940
1751 2 64    0001,Parcel,64 ELMHURST STREET,0.188325876349,1943,1940
2971 2 34    0001,Parcel,34 JOHN SMITH DRIVE,0.236362181895,1954,1950
2461 1 11    0001,Parcel,11 GREENSVIEW DRIVE,0.220526391517,1953,1950
5096 1 799   0001,Parcel,799 SOUTH QUAKER LANE,0.223311284573,1940,1940
3021 1 15    0001,Parcel,15 KIMBERLY ROAD,0.184861393488,1960,1960
6111 2 50    0001,Parcel,50 WESTPOINT TERRACE,0.206615180309,1959,1950
5095 2 374   0001,Parcel,374 SOUTH MAIN STREET,0.3682570174,1821,1800
3021 1 11    0001,Parcel,11 KIMBERLY ROAD,0.184850932759,1960,1960
2791 1 33    0001,Parcel,33 HOOKER DRIVE,0.239420046226,1950,1950
4601 2 278   0001,Parcel,278 RIDGEWOOD ROAD,0.377347937434,1947,1940
6111 1 1     0001,Parcel,1 WESTPOINT TERRACE,0.255943218396,1958,1950
3021 1 7     0001,Parcel,7 KIMBERLY ROAD,0.184903755541,1960,1960
1751 2 58    0001,Parcel,58 ELMHURST STREET,0.178879112344,1943,1940
1751 1 49    0001,Parcel,49 ELMHURST STREET,0.168611771578,1943,1940
6111 2 54    0001,Parcel,54 WESTPOINT TERRACE,0.200857502571,1959,1950
2971 2 26    0001,Parcel,26 JOHN SMITH DRIVE,0.250656435566,1954,1950
3021 1 5     0001,Parcel,5 KIMBERLY ROAD,0.184896876436,1960,1960
1501 2 28    0001,Parcel,28 DEER RUN DRIVE,0.412843787204,1961,1960
6111 2 60    0001,Parcel,60 WESTPOINT TERRACE,0.187298550452,1959,1950
2971 2 22    0001,Parcel,22 JOHN SMITH DRIVE,0.28062235729,1954,1950
6111 1 15    0001,Parcel,15 WESTPOINT TERRACE,0.26067065408,1936,1930
1501 2 24    0001,Parcel,24 DEER RUN DRIVE,0.406402730511,1964,1960
1751 2 56    0001,Parcel,56 ELMHURST STREET,0.181304412498,1943,1940
6111 2 66    0001,Parcel,66 WESTPOINT TERRACE,0.187298775668,1959,1950
6111 1 21    0001,Parcel,21 WESTPOINT TERRACE,0.240936558473,1935,1930
5095 2 380   0001,Parcel,380 SOUTH MAIN STREET,0.189979140122,1948,1940
2971 1 33    0001,Parcel,33 JOHN SMITH DRIVE,0.234155758171,1954,1950
6111 1 51    0001,Parcel,51 WESTPOINT TERRACE,0.3015712556,1959,1950
4601 2 286   0001,Parcel,286 RIDGEWOOD ROAD,0.595744891031,1953,1950
2791 2 8     0001,Parcel,8 HOOKER DRIVE,0.169433516891,1948,1940
2971 1 29    0001,Parcel,29 JOHN SMITH DRIVE,0.261563101199,1954,1950
4451 2 34    0001,Parcel,34 RANDAL AVENUE,0.207130907829,1960,1960
2511 2 92    0001,Parcel,92 GROVE STREET,0.165875279428,1937,1930
5095 2 514   0001,Parcel,514 SOUTH MAIN STREET,0.244782512605,1926,1920
4351 1 25    0001,Parcel,25 PRESCOTT STREET,0.410642993315,1926,1920
2781 1 111   0001,Parcel,111 HOLLYWOOD AVENUE,0.126840985269,1943,1940
3551 1 101   0001,Parcel,101 MERILINE AVENUE,0.144634056077,1940,1940
3801 2 146   0001,Parcel,146 NEWINGTON ROAD,0.231746456372,1926,1920
0001 2 104   0001,Parcel,104 ABBOTSFORD AVENUE,0.126841361628,1926,1920
6291 2 118   0001,Parcel,118 WOODLAWN STREET,0.172182104138,1932,1930
0001 1 105   0001,Parcel,105 ABBOTSFORD AVENUE,0.129820364245,1917,1910
3801 1 155   0001,Parcel,155 NEWINGTON ROAD,0.233766910448,1924,1920
4351 1 35    0001,Parcel,35 PRESCOTT STREET,0.232445107013,1940,1940
